X	Y	INTENSITY	LAMBDA1	LAMBDA2	V1X	V1Y	V2X	V2Y	GRADX	GRADY
99.333333	5.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
102.333333	21.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
103.333333	14.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
107.000000	23.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
97.000000	23.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
109.333333	5.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
98.666667	11.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
119.000000	5.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
114.666667	2.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
124.333333	2.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
117.666667	24.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
113.333333	20.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
124.000000	12.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
127.333333	6.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
119.000000	11.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
126.333333	17.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
131.666667	6.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
114.000000	14.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
108.000000	30.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
104.000000	35.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
114.666667	30.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
113.666667	42.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
107.000000	41.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
96.333333	58.666667	255.000000	20027700.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
100.333333	59.666667	255.000000	27310500.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
106.333333	54.333333	255.000000	7282800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
112.000000	54.666667	255.000000	7282800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
103.333333	48.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
99.333333	62.333333	255.000000	41876100.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
117.333333	36.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
96.666667	48.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
127.000000	29.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
123.666667	35.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
133.666667	29.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
126.000000	41.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
113.666667	59.666667	255.000000	21848400.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
122.333333	58.666667	255.000000	14565600.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
124.666667	54.333333	255.000000	1820700.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
132.000000	52.333333	255.000000	1820700.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
121.666667	48.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
117.666667	60.000000	255.000000	27310500.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
132.000000	41.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
115.666667	48.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
123.666667	23.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
104.000000	59.333333	255.000000	21848400.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
132.333333	17.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
97.000000	35.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
125.666667	61.000000	255.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
66.000000	67.333333	0.000000	21247543.026040	15109561.562928	0.993639	0.112614	0.112614	-0.993639	0.000000	0.000000
66.333333	63.666667	255.000000	35433033.946943	12620460.017721	0.082948	0.996554	0.996554	-0.082948	0.000000	0.000000
69.333333	65.333333	0.000000	21247543.026040	15109561.562928	0.993639	0.112614	0.112614	-0.993639	0.000000	0.000000
65.000000	77.000000	0.000000	36414000.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
63.666667	90.000000	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
65.000000	87.333333	0.000000	36414000.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
65.000000	84.333333	0.000000	36414000.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
63.666667	95.666667	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
66.000000	70.666667	0.000000	23640711.358928	1792188.790263	0.999999	0.001674	0.001674	-0.999999	0.000000	0.000000
64.666667	66.000000	0.000000	27365087.255542	20493326.020807	0.967099	0.254399	0.254399	-0.967099	0.000000	0.000000
90.000000	64.333333	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
82.666667	64.333333	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
96.333333	64.333333	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
90.666667	66.666667	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
66.333333	80.333333	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
71.666667	78.666667	0.000000	14565600.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
81.333333	68.666667	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
86.666667	70.333333	0.000000	14565600.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
75.333333	69.666667	0.000000	16357941.974909	1792158.174282	0.999997	0.002511	0.002511	-0.999997	0.000000	0.000000
68.666667	92.666667	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
83.333333	84.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
72.000000	73.000000	0.000000	9075233.820020	1792066.329171	0.999987	0.005022	0.005022	-0.999987	0.000000	0.000000
72.666667	65.333333	0.000000	30923496.050833	1792204.098358	0.999999	0.001256	0.001256	-0.999999	0.000000	0.000000
74.666667	84.666667	0.000000	7282800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
64.000000	101.666667	0.000000	41876100.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
64.666667	98.333333	0.000000	41876100.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
64.000000	108.333333	0.000000	41876100.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
62.000000	101.000000	255.000000	36414000.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
62.333333	114.000000	255.000000	41876100.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
63.333333	113.666667	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
64.000000	116.000000	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
63.666667	119.333333	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
64.333333	111.000000	0.000000	41876100.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
62.333333	119.666667	255.000000	41876100.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
65.000000	105.000000	0.000000	40055400.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
61.000000	108.000000	255.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
69.000000	96.333333	0.000000	27310500.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
64.333333	92.666667	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
73.666667	100.333333	0.000000	12744900.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
66.333333	116.333333	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
64.333333	122.000000	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
66.666667	113.333333	0.000000	27310500.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
77.666667	114.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
85.000000	111.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
71.666667	111.333333	0.000000	12744900.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
66.666667	120.333333	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
82.333333	99.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
70.333333	105.666667	0.000000	25489800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
69.333333	89.333333	0.000000	21848400.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
75.666667	122.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
95.000000	66.666667	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
62.000000	97.000000	255.000000	36414000.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
105.666667	63.666667	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
107.000000	62.000000	255.000000	36414000.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
108.333333	64.333333	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
98.666667	69.333333	0.000000	14565600.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
96.666667	75.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
102.666667	67.666667	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
106.666667	67.666667	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
89.000000	76.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
114.666667	64.333333	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
102.333333	64.333333	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
118.000000	63.666667	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
119.000000	62.333333	255.000000	41876100.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
123.000000	62.333333	255.000000	41876100.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
121.000000	64.333333	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
115.333333	67.666667	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
127.000000	64.333333	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
128.666667	67.000000	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
138.000000	64.333333	0.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
124.000000	63.666667	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
119.666667	67.666667	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
130.000000	63.666667	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
111.666667	63.666667	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
111.000000	62.000000	255.000000	36414000.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
132.333333	67.000000	0.000000	29131200.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
101.333333	81.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
97.333333	89.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
109.333333	78.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
101.000000	96.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
91.333333	115.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
98.000000	110.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
104.333333	112.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
111.000000	105.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
96.000000	103.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
90.333333	122.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
109.666667	97.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
87.666667	104.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
123.333333	76.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
124.333333	69.666667	0.000000	14565600.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
128.000000	81.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
115.000000	81.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
117.000000	108.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
123.666667	104.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
126.666667	96.666667	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
134.000000	95.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
123.333333	90.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
123.666667	118.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
135.666667	80.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
115.333333	90.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
110.666667	70.333333	0.000000	14565600.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
104.333333	120.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
139.000000	67.666667	0.000000	21848400.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
87.000000	91.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
99.666667	63.666667	255.000000	43696800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
117.000000	117.333333	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
129.666667	61.666667	255.000000	30951900.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
64.333333	10.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
60.333333	121.000000	255.000000	27310500.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2.333333	135.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
6.333333	131.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
5.333333	140.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2.666667	154.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
3.000000	144.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
5.666667	149.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
11.000000	139.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
17.666667	131.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
18.333333	124.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
23.000000	134.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
15.000000	143.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
14.333333	153.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
12.000000	148.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
25.666667	144.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
33.000000	142.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
21.333333	141.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
5.333333	159.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
29.333333	131.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
12.000000	133.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
6.666667	126.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
25.333333	151.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
5.666667	169.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
2.666667	164.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
11.666667	168.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
3.000000	174.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
3.000000	184.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
6.000000	189.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
3.000000	195.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
6.000000	179.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
12.333333	178.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
20.333333	161.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
20.666667	154.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
21.666667	171.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
15.333333	172.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
12.000000	189.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
15.333333	183.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
15.000000	194.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
20.666667	193.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
21.666667	182.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
5.666667	200.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
24.333333	164.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
14.000000	163.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
10.666667	158.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
11.666667	200.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
31.333333	152.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
41.666667	133.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
43.000000	126.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
42.000000	148.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
36.000000	146.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
31.666667	163.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
34.666667	157.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
41.666667	155.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
34.666667	167.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
48.666667	136.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
35.000000	136.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
60.333333	141.333333	255.000000	27310500.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
55.000000	132.666667	255.000000	7282800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
61.333333	147.000000	255.000000	34593300.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
55.333333	144.666667	255.000000	12744900.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
48.000000	158.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
55.000000	157.000000	255.000000	12744900.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
56.333333	153.000000	255.000000	20027700.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
60.000000	161.666667	255.000000	27310500.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
56.333333	148.333333	255.000000	20027700.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
47.666667	164.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
61.333333	153.666667	255.000000	34593300.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
48.666667	143.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
55.000000	126.666667	255.000000	7282800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
59.666667	166.000000	255.000000	21848400.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
35.000000	177.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
30.666667	174.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
41.333333	174.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
35.000000	183.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
24.666667	197.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
30.666667	194.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
36.000000	196.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
42.666667	191.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
30.000000	187.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
36.000000	202.333333	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
42.333333	185.666667	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
24.000000	187.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
53.000000	173.000000	255.000000	7282800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
54.333333	167.666667	255.000000	7282800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
58.333333	178.666667	255.000000	21848400.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
46.666667	176.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
48.333333	194.000000	255.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
54.666667	193.000000	255.000000	2023904.502590	650250.464938	0.707107	-0.707107	-0.707107	-0.707107	0.000000	0.000000
57.333333	185.333333	255.000000	21622614.695215	420867.579374	0.999958	-0.009201	-0.009201	-0.999958	0.000000	0.000000
62.333333	191.666667	255.000000	23478655.034655	9041967.709501	0.990931	-0.134372	-0.134372	-0.990931	0.000000	0.000000
54.000000	182.000000	255.000000	7282800.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
57.666667	190.000000	255.000000	15730765.195599	1704072.046519	0.998014	-0.062998	-0.062998	-0.998014	0.000000	0.000000
